learned_per_gen,power_fit
0.0009765625,0.0004951168134715212
0.002685546875,2.0482032554987635
0.0048828125,
0.009033203125,
0.0146484375,
0.0205078125,
0.02783203125,
0.035888671875,
0.045166015625,
0.056396484375,
0.067626953125,
0.080322265625,
0.09423828125,
0.11083984375,
0.12841796875,
0.14794921875,
0.164306640625,
0.1845703125,
0.205810546875,
0.2265625,
0.251708984375,
0.275390625,
0.301025390625,
0.32958984375,
0.361328125,
0.393798828125,
0.427490234375,
0.4599609375,
0.4921875,
0.52978515625,
0.563232421875,
0.603271484375,
0.64208984375,
0.682373046875,
0.7236328125,
0.766845703125,
0.809326171875,
0.848876953125,
0.8779296875,
0.9013671875,
0.922119140625,
0.93896484375,
0.9541015625,
0.9697265625,
0.981201171875,
0.9873046875,
0.99267578125,
0.99609375,
0.998291015625,
0.9990234375,
0.999755859375,
0.999755859375,
1.0,
