learned_per_gen,power_fit
0.00043402777777777775,0.00011612254485484902
0.0010850694444444445,2.083125448694908
0.0014105902777777778,
0.0026041666666666665,
0.0035807291666666665,
0.005533854166666667,
0.007378472222222222,
0.009223090277777778,
0.011284722222222222,
0.013997395833333334,
0.016927083333333332,
0.020833333333333332,
0.023871527777777776,
0.027018229166666668,
0.0322265625,
0.038411458333333336,
0.04307725694444445,
0.04861111111111111,
0.054144965277777776,
0.06065538194444445,
0.06705729166666667,
0.07411024305555555,
0.08040364583333333,
0.08778211805555555,
0.09581163194444445,
0.10405815972222222,
0.11197916666666667,
0.1201171875,
0.1296657986111111,
0.1392144097222222,
0.1496310763888889,
0.1587456597222222,
0.16764322916666666,
0.1784939236111111,
0.18956163194444445,
0.20149739583333334,
0.2131076388888889,
0.2260199652777778,
0.23763020833333334,
0.24967447916666666,
0.2632378472222222,
0.2795138888888889,
0.294921875,
0.3096788194444444,
0.3236762152777778,
0.3385416666666667,
0.3540581597222222,
0.3695746527777778,
0.3862847222222222,
0.4032118055555556,
0.41796875,
0.4342447916666667,
0.451171875,
0.4714626736111111,
0.4886067708333333,
0.5062934027777778,
0.5245225694444444,
0.5439453125,
0.5648871527777778,
0.5857204861111112,
0.6063368055555556,
0.6270616319444444,
0.6486545138888888,
0.669921875,
0.6904296875,
0.7133246527777778,
0.7365451388888888,
0.7599826388888888,
0.7787543402777778,
0.7957899305555556,
0.8111979166666666,
0.8256293402777778,
0.8406032986111112,
0.8537326388888888,
0.8685980902777778,
0.8804253472222222,
0.8912760416666666,
0.9046223958333334,
0.9165581597222222,
0.9271918402777778,
0.9371744791666666,
0.9465060763888888,
0.9563802083333334,
0.9635416666666666,
0.9701605902777778,
0.9761284722222222,
0.9816623263888888,
0.9868706597222222,
0.9904513888888888,
0.9943576388888888,
0.99609375,
0.9977213541666666,
0.9988064236111112,
0.9991319444444444,
0.9995659722222222,
0.9996744791666666,
0.9998914930555556,
1.0,
