learned_per_gen,power_fit
0.0,0.09500413840281426
0.1025390625,0.7805322551733119
0.1953125,
0.283203125,
0.345703125,
0.40625,
0.46484375,
0.5107421875,
0.5576171875,
0.6005859375,
0.6357421875,
0.67578125,
0.7080078125,
0.7353515625,
0.7548828125,
0.7802734375,
0.802734375,
0.8193359375,
0.8486328125,
0.8583984375,
0.87109375,
0.888671875,
0.900390625,
0.91015625,
0.916015625,
0.9296875,
0.935546875,
0.939453125,
0.9501953125,
0.9541015625,
0.955078125,
0.9609375,
0.9638671875,
0.9677734375,
0.97265625,
0.9755859375,
0.978515625,
0.978515625,
0.9794921875,
0.982421875,
0.986328125,
0.98828125,
0.98828125,
0.9892578125,
0.990234375,
0.990234375,
0.9912109375,
0.9912109375,
0.9912109375,
0.9912109375,
0.994140625,
0.994140625,
0.994140625,
0.9951171875,
0.9951171875,
0.99609375,
0.99609375,
0.9970703125,
0.9970703125,
0.9990234375,
1.0,
