learned_per_gen,power_fit
0.000244140625,15.334015409763586
0.0003662109375,4.094937884926638
0.00067138671875,1.0511774381828765
0.00091552734375,0.30318185548147597
0.00164794921875,
0.0023193359375,
0.00335693359375,
0.00469970703125,
0.00634765625,
0.00823974609375,
0.01025390625,
0.01312255859375,
0.01556396484375,
0.01849365234375,
0.02203369140625,
0.02545166015625,
0.029052734375,
0.0328369140625,
0.037841796875,
0.043212890625,
0.0487060546875,
0.053466796875,
0.05877685546875,
0.0645751953125,
0.07080078125,
0.0770263671875,
0.08441162109375,
0.0909423828125,
0.097900390625,
0.10577392578125,
0.1136474609375,
0.12347412109375,
0.13134765625,
0.13934326171875,
0.1488037109375,
0.15924072265625,
0.16998291015625,
0.1810302734375,
0.19189453125,
0.2017822265625,
0.2130126953125,
0.22503662109375,
0.23626708984375,
0.24859619140625,
0.26141357421875,
0.275390625,
0.2889404296875,
0.30303955078125,
0.31756591796875,
0.33209228515625,
0.34613037109375,
0.3604736328125,
0.37646484375,
0.392578125,
0.4091796875,
0.42529296875,
0.44091796875,
0.45709228515625,
0.47357177734375,
0.49090576171875,
0.5078125,
0.52606201171875,
0.54412841796875,
0.56243896484375,
0.58221435546875,
0.6026611328125,
0.622314453125,
0.64166259765625,
0.66119384765625,
0.68243408203125,
0.702880859375,
0.724609375,
0.7451171875,
0.7664794921875,
0.788818359375,
0.812744140625,
0.8359375,
0.8558349609375,
0.8734130859375,
0.888427734375,
0.90057373046875,
0.91131591796875,
0.92230224609375,
0.93218994140625,
0.94036865234375,
0.94775390625,
0.95562744140625,
0.962646484375,
0.9688720703125,
0.97412109375,
0.97882080078125,
0.98297119140625,
0.98748779296875,
0.991455078125,
0.99420166015625,
0.99627685546875,
0.998291015625,
0.99920654296875,
1.0,
