learned_per_gen,power_fit
0.0,0.2671994277112036
0.1953125,0.45410022763307734
0.3564453125,
0.473876953125,
0.584716796875,
0.666259765625,
0.730712890625,
0.778076171875,
0.815673828125,
0.851806640625,
0.884033203125,
0.90771484375,
0.9267578125,
0.94189453125,
0.953369140625,
0.96337890625,
0.969970703125,
0.97705078125,
0.9814453125,
0.984130859375,
0.987548828125,
0.98974609375,
0.991455078125,
0.992919921875,
0.994140625,
0.9951171875,
0.99560546875,
0.99560546875,
0.996337890625,
0.996826171875,
0.99755859375,
0.99853515625,
0.99853515625,
0.998779296875,
0.999267578125,
0.99951171875,
0.99951171875,
0.99951171875,
0.999755859375,
0.999755859375,
0.999755859375,
0.999755859375,
0.999755859375,
0.999755859375,
1.0,
