learned_per_gen,power_fit
0.00043402777777777775,0.0006146157135487669
0.002387152777777778,2.1295387590586072
0.005642361111111111,
0.010416666666666666,
0.017686631944444444,
0.026475694444444444,
0.03624131944444445,
0.048177083333333336,
0.06315104166666667,
0.08170572916666667,
0.10015190972222222,
0.12109375,
0.14518229166666666,
0.1714409722222222,
0.1984592013888889,
0.2297092013888889,
0.2601996527777778,
0.2914496527777778,
0.3245442708333333,
0.3594835069444444,
0.3990885416666667,
0.4411892361111111,
0.4868706597222222,
0.5334201388888888,
0.58203125,
0.6319444444444444,
0.6815321180555556,
0.7348090277777778,
0.7829861111111112,
0.8299696180555556,
0.8720703125,
0.9063585069444444,
0.9317491319444444,
0.9538845486111112,
0.9703776041666666,
0.9791666666666666,
0.9876302083333334,
0.9928385416666666,
0.9963107638888888,
0.9982638888888888,
0.9994574652777778,
1.0,
