learned_per_gen,power_fit
0.001736111111111111,0.002006928199229309
0.007378472222222222,2.156326233877199
0.017795138888888888,
0.03342013888888889,
0.059895833333333336,
0.09375,
0.12803819444444445,
0.1762152777777778,
0.2322048611111111,
0.2942708333333333,
0.3550347222222222,
0.4296875,
0.5130208333333334,
0.5837673611111112,
0.6493055555555556,
0.7152777777777778,
0.7803819444444444,
0.8337673611111112,
0.8728298611111112,
0.9049479166666666,
0.9309895833333334,
0.9539930555555556,
0.9761284722222222,
0.9908854166666666,
0.9982638888888888,
0.9995659722222222,
1.0,
