learned_per_gen,power_fit
0.0009765625,8.121795984882283
0.002197265625,1.8103374018653509
0.005615234375,0.6528667182529383
0.010009765625,0.13785138297602417
0.01708984375,
0.026123046875,
0.03759765625,
0.051513671875,
0.069580078125,
0.08837890625,
0.111328125,
0.133544921875,
0.16015625,
0.192138671875,
0.2265625,
0.260009765625,
0.29833984375,
0.3349609375,
0.3779296875,
0.42041015625,
0.46044921875,
0.494384765625,
0.5302734375,
0.5703125,
0.6142578125,
0.647705078125,
0.680908203125,
0.712890625,
0.74365234375,
0.770751953125,
0.796630859375,
0.822998046875,
0.84716796875,
0.8681640625,
0.885498046875,
0.89990234375,
0.913330078125,
0.92529296875,
0.935791015625,
0.94287109375,
0.94970703125,
0.955810546875,
0.95947265625,
0.9638671875,
0.967529296875,
0.9716796875,
0.975341796875,
0.980224609375,
0.9833984375,
0.98486328125,
0.986328125,
0.989013671875,
0.991943359375,
0.994384765625,
0.995361328125,
0.997314453125,
0.998779296875,
0.9990234375,
0.999755859375,
1.0,
