learned_per_gen,power_fit
0.00390625,0.0010745755315874383
0.0068359375,1.8081248224205129
0.013671875,
0.021484375,
0.02734375,
0.037109375,
0.044921875,
0.052734375,
0.060546875,
0.0703125,
0.0869140625,
0.099609375,
0.1123046875,
0.130859375,
0.1416015625,
0.1611328125,
0.177734375,
0.203125,
0.2158203125,
0.2392578125,
0.255859375,
0.2763671875,
0.3017578125,
0.3349609375,
0.3564453125,
0.384765625,
0.412109375,
0.4462890625,
0.4833984375,
0.5126953125,
0.5478515625,
0.5712890625,
0.6005859375,
0.630859375,
0.6533203125,
0.681640625,
0.703125,
0.7255859375,
0.75,
0.7724609375,
0.7919921875,
0.818359375,
0.84375,
0.87109375,
0.8876953125,
0.904296875,
0.919921875,
0.9326171875,
0.943359375,
0.9482421875,
0.9560546875,
0.9619140625,
0.970703125,
0.974609375,
0.9794921875,
0.9853515625,
0.9853515625,
0.986328125,
0.9873046875,
0.9892578125,
0.990234375,
0.9921875,
0.994140625,
0.99609375,
0.99609375,
0.9970703125,
0.998046875,
0.9990234375,
0.9990234375,
1.0,
