learned_per_gen,power_fit
0.00390625,4.499862673392246
0.0078125,2.3514315365681044
0.021484375,0.4648238407558352
0.0439453125,0.22348832671992597
0.072265625,
0.1083984375,
0.1328125,
0.173828125,
0.224609375,
0.2802734375,
0.3193359375,
0.3701171875,
0.4189453125,
0.4580078125,
0.505859375,
0.552734375,
0.6123046875,
0.677734375,
0.7373046875,
0.7783203125,
0.8193359375,
0.861328125,
0.8935546875,
0.9189453125,
0.9453125,
0.9609375,
0.978515625,
0.9873046875,
0.9912109375,
0.994140625,
0.9970703125,
0.998046875,
0.998046875,
1.0,
