learned_per_gen,power_fit
0.0009765625,16.304095515883315
0.001220703125,4.627706130663753
0.001953125,1.0963554564020526
0.003662109375,0.337454580347511
0.00390625,
0.004638671875,
0.005615234375,
0.0068359375,
0.008056640625,
0.0087890625,
0.010009765625,
0.01123046875,
0.012939453125,
0.014404296875,
0.016357421875,
0.01708984375,
0.017822265625,
0.0205078125,
0.025146484375,
0.02783203125,
0.031982421875,
0.03515625,
0.039794921875,
0.04345703125,
0.049072265625,
0.0537109375,
0.060546875,
0.066650390625,
0.073486328125,
0.080810546875,
0.08837890625,
0.096435546875,
0.103759765625,
0.111083984375,
0.116943359375,
0.12451171875,
0.131103515625,
0.138916015625,
0.146484375,
0.155517578125,
0.16455078125,
0.174072265625,
0.1845703125,
0.19384765625,
0.204833984375,
0.213623046875,
0.224609375,
0.23486328125,
0.246337890625,
0.257080078125,
0.268798828125,
0.279541015625,
0.29296875,
0.305419921875,
0.316650390625,
0.330078125,
0.346923828125,
0.361083984375,
0.376220703125,
0.390380859375,
0.404541015625,
0.42041015625,
0.44091796875,
0.457763671875,
0.4765625,
0.49560546875,
0.5146484375,
0.53466796875,
0.55615234375,
0.572998046875,
0.591796875,
0.609619140625,
0.625244140625,
0.644287109375,
0.6650390625,
0.6865234375,
0.704833984375,
0.724609375,
0.745361328125,
0.767822265625,
0.787109375,
0.806640625,
0.82568359375,
0.843994140625,
0.861083984375,
0.878173828125,
0.893798828125,
0.908447265625,
0.921630859375,
0.933349609375,
0.943603515625,
0.9521484375,
0.9599609375,
0.965576171875,
0.9716796875,
0.979736328125,
0.986083984375,
0.990478515625,
0.9931640625,
0.99658203125,
0.998046875,
0.9990234375,
0.99951171875,
0.999755859375,
1.0,
