learned_per_gen,power_fit
0.00390625,0.000665904894899163
0.005859375,2.2556817407765073
0.0107421875,
0.015625,
0.0244140625,
0.03515625,
0.0498046875,
0.0703125,
0.091796875,
0.109375,
0.140625,
0.1796875,
0.2138671875,
0.25390625,
0.298828125,
0.3447265625,
0.4033203125,
0.462890625,
0.52734375,
0.5869140625,
0.6357421875,
0.6875,
0.7392578125,
0.7841796875,
0.828125,
0.8681640625,
0.9033203125,
0.9267578125,
0.953125,
0.970703125,
0.98046875,
0.9873046875,
0.9921875,
0.994140625,
0.99609375,
0.99609375,
0.9970703125,
0.998046875,
0.998046875,
0.9990234375,
0.9990234375,
0.9990234375,
1.0,
