learned_per_gen,power_fit
0.0,0.2699350787091357
0.298828125,0.519803789085092
0.49493408203125,
0.62908935546875,
0.7166748046875,
0.7781982421875,
0.82379150390625,
0.86273193359375,
0.88946533203125,
0.91339111328125,
0.9295654296875,
0.94195556640625,
0.9517822265625,
0.9599609375,
0.96673583984375,
0.9722900390625,
0.97760009765625,
0.98223876953125,
0.98565673828125,
0.988525390625,
0.99066162109375,
0.99224853515625,
0.99359130859375,
0.9947509765625,
0.995849609375,
0.99639892578125,
0.99725341796875,
0.997802734375,
0.99810791015625,
0.99822998046875,
0.9986572265625,
0.9989013671875,
0.99908447265625,
0.99932861328125,
0.99932861328125,
0.9993896484375,
0.99951171875,
0.99957275390625,
0.99957275390625,
0.9996337890625,
0.99969482421875,
0.999755859375,
0.999755859375,
0.99981689453125,
0.99981689453125,
0.99993896484375,
0.99993896484375,
0.99993896484375,
0.99993896484375,
0.99993896484375,
0.99993896484375,
0.99993896484375,
1.0,
